episode,reward,epsilon,avg_loss,steps,rolling_avg
453,47.0,0.1032418023864836,0.029571746723686763,47,26.04
454,11.0,0.10272559337455119,0.04317110493271188,11,25.87
455,11.0,0.10221196540767843,0.021973991893570532,11,25.63
456,27.0,0.10170090558064004,0.03513651254966303,27,25.61
457,27.0,0.10119240105273684,0.048846842962558625,27,25.52
458,26.0,0.10068643904747315,0.03468449589294883,26,25.67
459,11.0,0.10018300685223579,0.04052853872152892,11,25.56
460,27.0,0.0996820918179746,0.050113172028903606,27,25.72
461,9.0,0.09918368135888474,0.040306666452023715,9,25.55
462,30.0,0.09868776295209031,0.042324351302037634,30,25.54
463,11.0,0.09819432413732986,0.024124387736347588,11,25.52
464,45.0,0.09770335251664321,0.02974735533611642,45,25.56
465,45.0,0.09721483575406,0.028515312634408475,45,25.76
466,11.0,0.09672876157528969,0.03108741707083854,11,25.76
467,11.0,0.09624511776741324,0.023978389249267904,11,25.61
468,11.0,0.09576389217857617,0.02981918351724744,11,25.33
469,46.0,0.09528507271768329,0.024854384549974424,46,25.54
470,11.0,0.09480864735409487,0.018367238300429148,11,25.27
471,45.0,0.0943346041173244,0.031595298192567296,45,25.5
472,11.0,0.09386293109673778,0.023994251958687197,11,25.5
473,11.0,0.09339361644125409,0.04131903173401952,11,25.26
474,38.0,0.09292664835904782,0.03738960194842596,38,25.37
475,44.0,0.09246201511725258,0.030581084281121464,44,25.7
476,39.0,0.09199970504166631,0.025059333871094845,39,26.0
477,45.0,0.09153970651645797,0.03320205539671911,45,25.96
478,48.0,0.09108200798387568,0.03381995988699297,48,26.08
479,11.0,0.0906265979439563,0.029824911553243346,11,25.77
480,45.0,0.09017346495423652,0.15425439692205853,45,26.11
481,45.0,0.08972259762946533,0.07067354671243165,45,26.45
482,48.0,0.089273984641318,0.051240817410871387,48,26.46
483,11.0,0.0888276147181114,0.050359516997228966,11,26.46
484,49.0,0.08838347664452084,0.04579102304973164,49,26.86
485,44.0,0.08794155926129824,0.044354552826420826,44,27.07
486,40.0,0.08750185146499175,0.04997879455331713,40,27.13
487,41.0,0.08706434220766679,0.053444258800548754,41,27.13
488,41.0,0.08662902049662846,0.036965549548679005,41,27.43
489,41.0,0.08619587539414532,0.034222525487676625,41,27.6
490,45.0,0.08576489601717459,0.04047464079534014,45,27.94
491,39.0,0.08533607153708872,0.053275631776509375,39,28.24
492,47.0,0.08490939117940327,0.054420224499908534,47,28.61
493,39.0,0.08448484422350626,0.03350135955052116,39,28.73
494,45.0,0.08406242000238873,0.04699126521332397,45,28.96
495,45.0,0.08364210790237678,0.03205307742787732,45,29.19
496,47.0,0.0832238973628649,0.042955772267614906,47,29.56
497,42.0,0.08280777787605056,0.03816151958225029,42,29.53
498,45.0,0.08239373898667031,0.04179795914226108,45,29.88
499,45.0,0.08198177029173696,0.0431457469964193,45,30.21
500,44.0,0.08157186144027828,0.03910280528097329,44,30.56
501,45.0,0.0811640021330769,0.040387135702702734,45,30.73
502,44.0,0.08075818212241151,0.02517696814505722,44,31.06
503,10.0,0.08035439121179945,0.04247091058641672,10,31.05
504,48.0,0.07995261925574046,0.0387012122082524,48,31.42
505,46.0,0.07955285615946175,0.03966171559675232,46,31.77
506,30.0,0.07915509187866444,0.044855628721416,30,31.96
507,41.0,0.07875931641927113,0.0427852178719349,41,32.08
508,49.0,0.07836551983717477,0.050817471225650945,49,32.47
509,49.0,0.07797369223798889,0.04699063103417961,49,32.87
510,40.0,0.07758382377679894,0.037054962827824056,40,32.78
511,11.0,0.07719590465791494,0.040260440077294006,11,32.78
512,48.0,0.07680992513462537,0.0393926796289937,48,33.0
513,47.0,0.07642587550895225,0.044532208599427595,47,32.8
514,59.0,0.07604374613140748,0.03847190585397815,59,33.28
515,48.0,0.07566352740075044,0.03529999442980625,48,33.15
516,47.0,0.07528520976374668,0.03219143571728404,47,33.39
517,11.0,0.07490878371492794,0.0420407455583865,11,33.39
518,10.0,0.0745342397963533,0.024868834437802433,10,32.93
519,10.0,0.07416156859737154,0.036029445566236974,10,32.63
520,46.0,0.07379076075438468,0.040845609442128436,46,32.58
521,50.0,0.07342180695061275,0.0374091902282089,50,32.7
522,52.0,0.07305469791585968,0.03465424708198183,52,32.71
523,51.0,0.07268942442628039,0.027842856920780798,51,33.11
524,48.0,0.07232597730414898,0.029306383066189785,48,32.84
525,45.0,0.07196434741762824,0.03199356839888626,45,32.9
526,11.0,0.0716045256805401,0.06587858523496172,11,32.63
527,50.0,0.0712465030521374,0.0377841196488589,50,32.74
528,11.0,0.0708902705368767,0.049014530991288746,11,32.74
529,49.0,0.07053581918419231,0.036877324291485915,49,33.12
530,54.0,0.07018314008827135,0.13044951223181905,54,33.56
531,54.0,0.06983222438783,0.04905623678738872,54,33.87
532,57.0,0.06948306326589085,0.039637001182295774,57,34.09
533,75.0,0.0691356479495614,0.052086296249181034,75,34.47
534,76.0,0.06878996970981359,0.03722142625453049,76,34.92
535,50.0,0.06844601986126451,0.03890384437516332,50,35.01
536,44.0,0.06810378976195819,0.037953458123163065,44,35.31
537,40.0,0.0677632708131484,0.03870424958877265,40,35.32
538,44.0,0.06742445445908266,0.04075247089547867,44,35.66
539,83.0,0.06708733218678724,0.0376302045152848,83,36.1
540,47.0,0.0667518955258533,0.035918462446870955,47,36.48
541,81.0,0.06641813604822402,0.04935897670594262,81,37.19
542,38.0,0.0660860453679829,0.03495235026716009,38,37.15
543,47.0,0.06575561514114299,0.03720391237553447,47,37.51
544,79.0,0.06542683706543727,0.051753991035909594,79,37.87
545,52.0,0.06509970288011008,0.04548393284830336,52,38.28
546,26.0,0.06477420436570952,0.055852122425746456,26,38.44
547,46.0,0.06445033334388098,0.027917193977729134,46,38.42
548,51.0,0.06412808167716157,0.043212011803452875,51,38.62
549,53.0,0.06380744126877576,0.04063081099511177,53,39.04
550,51.0,0.06348840406243188,0.04437020988495765,51,39.03
551,51.0,0.06317096204211972,0.04354480086990139,51,39.13
552,11.0,0.06285510723190912,0.036509418352083725,11,39.13
553,48.0,0.06254083169574957,0.05287009704625234,48,39.14
554,79.0,0.062228127537270826,0.04523472194972483,79,39.82
555,48.0,0.06191698689958447,0.03689764115066888,48,40.19
556,72.0,0.061607401965086545,0.047393288447185315,72,40.64
557,47.0,0.06129936495526111,0.037664649393805795,47,40.84
558,45.0,0.0609928681304848,0.04670590111571882,45,41.03
559,49.0,0.060687903789832374,0.03298266004885034,49,41.41
560,74.0,0.06038446427088321,0.04544279821267402,74,41.88
561,36.0,0.06008254194952879,0.033614944097482495,36,42.15
562,48.0,0.05978212923978115,0.03764195899323871,48,42.33
563,46.0,0.05948321859358224,0.050965199287494885,46,42.68
564,50.0,0.05918580250061433,0.05759900900069624,50,42.73
565,53.0,0.058889873488111255,0.05366503326925186,53,42.81
566,70.0,0.058595424120670696,0.0402786555500435,70,43.4
567,54.0,0.05830244700006734,0.09558111310212149,54,43.83
568,11.0,0.058010934765067,0.3206249116496606,11,43.83
569,45.0,0.05772088009124167,0.09018384106457233,45,43.82
570,24.0,0.05743227569078546,0.0504370445657211,24,43.95
571,93.0,0.05714511431233153,0.06042592024170263,93,44.43
572,54.0,0.05685938874076987,0.0650356816628051,54,44.86
573,102.0,0.056575091797066025,0.05703668505428176,102,45.77
574,107.0,0.056292216338080694,0.05882514764720174,107,46.46
575,114.0,0.05601075525639029,0.0648721421398876,114,47.16
576,48.0,0.05573070148010834,0.06654071583761834,48,47.25
577,14.0,0.0554520479727078,0.0285537250539554,14,46.94
578,105.0,0.05517478773284426,0.049823386599088,105,47.51
579,103.0,0.05489891379418004,0.04984321165829897,103,48.43
580,106.0,0.05462441922520914,0.04883651005297478,106,49.04
581,121.0,0.0543512971290831,0.05150054764841522,121,49.8
582,112.0,0.05407954064343768,0.062022315870438306,112,50.44
583,112.0,0.05380914294022049,0.046699978082740144,112,51.45
584,58.0,0.05354009722551939,0.04869512089624487,58,51.54
585,53.0,0.05327239673939179,0.05287237624409345,53,51.63
586,115.0,0.053006034755694834,0.0630937315746332,115,52.38
587,12.0,0.052741004581916356,0.07144810926790039,12,52.09
588,87.0,0.052477299559006776,0.045051761220434104,87,52.55
589,48.0,0.052214913061211746,0.062086901743896306,48,52.62
590,38.0,0.05195383849590569,0.03526180646823425,38,52.55
591,112.0,0.05169406930342616,0.055045722551377754,112,53.28
592,96.0,0.05143559895690903,0.05058535558540219,96,53.77
593,52.0,0.051178420962124486,0.06283800620943882,52,53.9
594,101.0,0.05092252885731386,0.12261706098250233,101,54.46
595,124.0,0.05066791621302729,0.09147138901866012,124,55.25
596,185.0,0.05041457663196215,0.11114665485817839,185,56.63
597,123.0,0.050162503748802344,0.08456699925709546,123,57.44
598,113.0,0.049911691230058335,0.09193017909435176,113,58.12
599,56.0,0.04966213277390804,0.1344130426711802,56,58.23
600,102.0,0.0494138221100385,0.10112169563003323,102,58.81
601,96.0,0.04916675299948831,0.09572407612480067,96,59.32
602,81.0,0.04892091923449087,0.06956634146195871,81,59.69
603,79.0,0.04867631463831842,0.07861270296352008,79,60.38
604,100.0,0.048432933065126825,0.09165489834733308,100,60.9
605,79.0,0.048190768399801194,0.08539370955498535,79,61.23
606,125.0,0.04794981455780219,0.09654965394735336,125,62.18
607,116.0,0.04771006548501318,0.0843330663588733,116,62.93
608,113.0,0.047471515157588115,0.09182591398403181,113,63.57
609,71.0,0.047234157581800176,0.08460378648818169,71,63.79
610,77.0,0.046997986793891174,0.08754013954698071,77,64.16
611,85.0,0.04676299685992172,0.0796209117233315,85,64.9
612,85.0,0.04652918187562211,0.0854806300417027,85,65.27
613,114.0,0.046296535966244,0.06737723967403565,114,65.94
614,193.0,0.046065053286412784,0.14823371907358343,193,67.28
615,121.0,0.04583472801998072,0.11858959738088172,121,68.01
616,107.0,0.045605554379880814,0.106013610280145,107,68.61
617,115.0,0.04537752660798141,0.15121488530674707,115,69.65
618,128.0,0.0451506389749415,0.07658355730745825,128,70.83
619,100.0,0.044924885780066794,0.13138212488032877,100,71.73
620,111.0,0.04470026135116646,0.13503057733681556,111,72.38
621,128.0,0.04447676004441063,0.10543707598844776,128,73.16
622,109.0,0.04425437624418858,0.12723607743381088,109,73.73
623,97.0,0.04403310436296763,0.09865123204426053,97,74.19
624,105.0,0.043812938841152796,0.08125383247665706,105,74.76
625,40.0,0.04359387414694703,0.08401585086248815,40,74.71
626,109.0,0.043375904776212296,0.09476476576213443,109,75.69
627,103.0,0.043159025252331236,0.0824688767417542,103,76.22
628,108.0,0.04294323012606958,0.08262719664101799,108,77.19
629,105.0,0.04272851397543923,0.10685680321905584,105,77.75
630,119.0,0.04251487140556204,0.10420361926638279,119,78.4
631,93.0,0.04230229704853423,0.09472933237851468,93,78.79
632,122.0,0.04209078556329156,0.19441603457738385,122,79.44
633,123.0,0.0418803316354751,0.15495796232082978,123,79.92
634,105.0,0.041670929977297724,0.12997032202159364,105,80.21
635,96.0,0.04146257532741124,0.15500172219374994,96,80.67
636,85.0,0.04125526245077418,0.18812294674160726,85,81.08
637,84.0,0.04104898613852031,0.11736307997212168,84,81.52
638,97.0,0.04084374120782771,0.1613533884843754,97,82.05
639,94.0,0.04063952250178857,0.17243937178554528,94,82.16
640,104.0,0.04043632488927963,0.15176496373561138,104,82.73
641,13.0,0.04023414326483323,0.15379002726135346,13,82.05
642,113.0,0.040032972548509065,0.13128052583475291,113,82.8
643,94.0,0.03983280768576652,0.1540263518591986,94,83.27
644,92.0,0.03963364364733769,0.19297594399414147,92,83.4
645,78.0,0.039435475429100995,0.17835835362665164,78,83.66
646,76.0,0.03923829805195549,0.154003800946827,76,84.16
647,92.0,0.03904210656169572,0.1333612514022009,92,84.62
648,93.0,0.03884689602888724,0.194099844919057,93,85.04
649,110.0,0.0386526615487428,0.165296723079783,110,85.61
650,81.0,0.03845939824099909,0.1540195779259788,81,85.91
651,114.0,0.03826710124979409,0.1838555787444899,114,86.54
652,116.0,0.038075765743545126,0.18789817526101552,116,87.59
653,102.0,0.0378853869148274,0.26817619778197627,102,88.13
654,98.0,0.03769595998025326,0.22623604946598716,98,88.32
655,119.0,0.03750748018035199,0.21948480249985175,119,89.03
656,107.0,0.037319942779450235,0.18699741523678057,107,89.38
657,102.0,0.037133343065552986,0.22261164164828026,102,89.93
658,95.0,0.03694767635022522,0.20201808253401204,95,90.43
659,99.0,0.036762937968474095,0.18628935801862467,99,90.93
660,142.0,0.03657912327863173,0.1699698566209892,142,91.61
661,101.0,0.036396227662238566,0.23893902754171356,101,92.26
662,22.0,0.03621424652392737,0.1997688334350559,22,92.0
663,97.0,0.036033175291307735,0.1721942094922757,97,92.51
664,91.0,0.03585300941485119,0.2537757036030538,91,92.92
665,133.0,0.035673744367776934,0.27896342900602666,133,93.72
666,119.0,0.03549537564593805,0.1558384447468116,119,94.21
667,106.0,0.035317898767708356,0.2472592037223842,106,94.73
668,128.0,0.03514130927386981,0.20561364010063699,128,95.9
669,96.0,0.03496560272750046,0.16709195719643807,96,96.41
670,124.0,0.03479077471386296,0.24158700530026708,124,97.41
671,130.0,0.03461682084029365,0.2636021648067981,130,97.78
672,101.0,0.034443736736092176,0.20128730726935487,101,98.25
673,127.0,0.034271518052411715,0.2790960188456408,127,98.5
674,147.0,0.034100160462149656,0.2840696036258117,147,98.9
675,125.0,0.03392965965983891,0.20818506184220315,125,99.01
676,132.0,0.033760011361539714,0.334486257870484,132,99.85
677,124.0,0.03359121130473201,0.3237187646915235,124,100.95
678,135.0,0.033423255248208356,0.3489442540608622,135,101.25
679,123.0,0.03325613897196732,0.25777324445818256,123,101.45
680,194.0,0.03308985827710748,0.41121526350286436,194,102.33
681,142.0,0.032924408985721944,0.394381154407288,142,102.54
682,129.0,0.03275978694079333,0.4413956629920953,129,102.71
683,147.0,0.032595988006089364,0.41380793942442656,147,103.06
684,131.0,0.032433008066058915,0.4519991839396988,131,103.79
685,227.0,0.03227084302572862,0.5192105904968234,227,105.53
686,143.0,0.032109488810599975,0.5580707719953327,143,105.81
687,131.0,0.031948941366546975,0.5636618821988352,131,107.0
688,11.0,0.03178919665971424,0.9614211146465756,11,106.24
689,149.0,0.03163025067641567,0.6002918077764046,149,107.25
690,157.0,0.03147209942303359,0.6728355601892635,157,108.44
691,89.0,0.03131473892591842,0.6510034637012927,89,108.21
692,166.0,0.031158165231288826,0.5316758118962577,166,108.91
693,75.0,0.03100237440513238,0.7648490002006292,75,109.14
694,118.0,0.030847362533106718,0.6485800336872748,118,109.31
695,97.0,0.030693125720441184,0.6001899835663205,97,109.04
696,127.0,0.030539660091838977,0.5570352269541912,127,108.46
697,186.0,0.03038696179137978,0.6269589188278363,186,109.09
698,126.0,0.030235026982422884,0.9877467092333568,126,109.22
699,135.0,0.030083851847510768,0.608440432138741,135,110.01
700,120.0,0.029933432588273214,0.3472742185384656,120,110.19
701,139.0,0.029783765425331846,0.4580064309298617,139,110.62
702,135.0,0.029634846598205186,0.6145472001284361,135,111.16
703,23.0,0.02948667236521416,0.12130978492938954,23,110.6
704,153.0,0.029339239003388088,0.8991312452111077,153,111.13
705,96.0,0.029192542808371146,1.0132094258636546,96,111.3
706,102.0,0.02904658009432929,0.5262508684422309,102,111.07
707,128.0,0.028901347193857643,0.6641125046880916,128,111.19
708,99.0,0.028756840457888354,0.7487916235219348,99,111.05
709,135.0,0.02861305625559891,0.6434033850621846,135,111.69
710,169.0,0.028469990974320916,0.48070934468318194,169,112.61
711,148.0,0.02832764101944931,0.42303501517902053,148,113.24
712,78.0,0.028186002814352063,0.663972419495575,78,113.17
713,192.0,0.0280450728002803,0.5065441857344316,192,113.95
714,93.0,0.0279048474362789,0.6803582610852856,93,112.95
715,109.0,0.027765323199097504,0.6852653633051236,109,112.83
716,108.0,0.027626496583102015,0.5676684354656134,108,112.84
717,95.0,0.027488364100186506,0.6623426802358345,95,112.64
718,72.0,0.027350922279685573,0.6147953192444725,72,112.08
719,99.0,0.027214167668287145,0.8437164624343918,99,112.07
720,94.0,0.02707809682994571,0.7605956540581711,94,111.9
721,231.0,0.02694270634579598,0.754864714301929,231,112.93
722,59.0,0.026807992814067,0.7248848137777235,59,112.43
723,103.0,0.026673952849996664,0.8330105075305237,103,112.49
724,144.0,0.02654058308574668,0.8306157522181619,144,112.88
725,94.0,0.026407880170317945,0.6701789839748056,94,113.42
726,96.0,0.026275840769466357,0.7495694231959836,96,113.29
727,17.0,0.026144461565619025,0.7576991671367603,17,112.43
728,98.0,0.02601373925779093,0.4613888678806169,98,112.33
729,146.0,0.025883670561501974,0.6583642425168663,146,112.74
730,127.0,0.025754252208694463,0.7118691935123304,127,112.82
731,96.0,0.02562548094765099,0.7604368406318827,96,112.85
732,97.0,0.025497353542912736,0.7210843332697513,97,112.6
733,100.0,0.02536986677519817,0.6869547066930681,100,112.37
734,101.0,0.02524301744132218,0.425749495109119,101,112.33
735,104.0,0.025116802354115567,0.616425584947977,104,112.41
736,93.0,0.024991218342344988,0.706803505303919,93,112.49
737,110.0,0.024866262250633264,0.9736909798092462,110,112.75
738,93.0,0.024741930939380097,0.5783176917622808,93,112.71
739,101.0,0.024618221284683196,0.8664633170286618,101,112.78
740,143.0,0.02449513017825978,0.907718334594494,143,113.17
741,181.0,0.02437265452736848,0.8071425545379232,181,114.85
742,132.0,0.024250791254731636,0.5834431316576559,132,115.04
743,269.0,0.024129537298457977,0.6149849780873295,269,116.79
744,89.0,0.024008889611965685,0.665956904954706,89,116.76
745,100.0,0.023888845163905856,0.6288513810606673,100,116.98
746,108.0,0.023769400938086327,0.6896279950376117,108,117.3
747,114.0,0.023650553933395897,0.5466791945141986,114,117.52
748,122.0,0.023532301163728918,0.6855249390975557,122,117.81
749,116.0,0.023414639657910272,0.6461337300996971,116,117.87
750,100.0,0.023297566459620722,0.8648867189651355,100,118.06
751,110.0,0.023181078627322618,0.835169809916988,110,118.02
752,97.0,0.023065173234186005,0.5481852781526821,97,117.83
753,259.0,0.022949847368015076,0.6097733447828032,259,119.4
754,148.0,0.022835098131175,0.5483282702263897,148,119.9
755,138.0,0.022720922640519125,0.8897023646673863,138,120.09
756,104.0,0.02260731802731653,0.4462594119652819,104,120.06
757,83.0,0.022494281437179946,0.5765595765537527,83,119.87
758,105.0,0.022381810029994047,0.66667266598947,105,119.97
759,107.0,0.022269900979844076,0.7819488256403776,107,120.05
760,99.0,0.022158551474944856,0.5348411682297034,99,119.62
761,106.0,0.022047758717570132,0.6232841647634247,106,119.67
762,196.0,0.021937519923982282,0.7494088986612932,196,121.41
763,101.0,0.021827832324362372,0.5855342237702986,101,121.45
764,98.0,0.02171869316274056,0.6223387839177585,98,121.52
765,101.0,0.021610099696926857,0.5453611405215936,101,121.2
766,28.0,0.021502049198442223,0.6097795929693218,28,120.29
767,120.0,0.021394538952450012,0.40141339083978284,120,120.43
768,96.0,0.02128756625768776,0.7623151194323631,96,120.11
769,101.0,0.021181128426399323,0.7886966260629568,101,120.16
770,97.0,0.021075222784267326,0.623405131684213,97,119.89
771,93.0,0.020969846670345987,0.4856250122169493,93,119.52
772,106.0,0.020864997436994256,0.8438862655575404,106,119.57
773,94.0,0.020760672449809284,0.2928129392824671,94,119.24
774,92.0,0.020656869087560238,0.5355837997757709,92,118.69
775,89.0,0.020553584742122436,0.6358378743805159,89,118.33
776,93.0,0.020450816818411825,0.45266154010389603,93,117.94
777,94.0,0.020348562734319765,0.2781026352672501,94,117.64
778,104.0,0.020246819920648168,0.2352881980746483,104,117.33
779,94.0,0.020145585821044927,0.27706002399444263,94,117.04
780,102.0,0.020044857891939702,0.38013666953581077,102,116.12
781,92.0,0.019944633602480003,0.3142143654657285,92,115.62
782,92.0,0.019844910434467605,0.5572600553530956,92,115.25
783,97.0,0.019745685882295267,0.2483357621174421,97,114.75
784,93.0,0.01964695745288379,0.506738851177356,93,114.37
785,93.0,0.01954872266561937,0.4289620008259531,93,113.03
786,94.0,0.019450979052291272,0.5563219799412454,94,112.54
787,92.0,0.019353724157029815,0.16729705020501887,92,112.15
788,93.0,0.019256955536244666,0.4831129866702262,93,112.97
789,97.0,0.019160670758563442,0.22971492546332098,97,112.45
790,92.0,0.019064867404770626,0.38788662152871006,92,111.8
791,92.0,0.018969543067746772,0.31364045648977323,92,111.83
792,94.0,0.018874695352408037,0.44643085594586235,94,111.11
793,92.0,0.018780321875645996,0.27226068683818955,92,111.28
794,92.0,0.018686420266267767,0.3663276495163977,92,111.02
795,94.0,0.018592988164936427,0.4293261538705531,94,110.99
796,122.0,0.018500023224111744,0.33952659095606963,122,110.94
797,95.0,0.018407523107991184,0.2595483535998746,95,110.03
798,97.0,0.01831548549245123,0.1362836697359675,97,109.74
799,102.0,0.018223908064988973,0.31754794389959057,102,109.41
800,93.0,0.018132788524664028,0.18303755939167032,93,109.14
801,94.0,0.018042124582040707,0.40410850879221044,94,108.69
802,94.0,0.017951913959130504,0.27369250204572654,94,108.28
803,96.0,0.01786215438933485,0.4039517341298051,96,109.01
804,94.0,0.017772843617388175,0.24908583440342325,94,108.42
805,93.0,0.017683979399301233,0.2579874363552619,93,108.39
806,100.0,0.017595559502304726,0.25605679684784266,100,108.37
807,95.0,0.0175075817047932,0.15358927827328445,95,108.04
808,93.0,0.017420043796269234,0.24984141624963252,93,107.98
809,95.0,0.017332943577287888,0.17950899477704968,95,107.58
810,93.0,0.01724627885940145,0.4119185989782695,93,106.82
811,94.0,0.017160047465104442,0.17023210113798765,94,106.28
812,94.0,0.01707424722777892,0.3521934701922409,94,106.44
813,94.0,0.016988875991640028,0.24672674814714712,94,105.46
814,115.0,0.016903931611681827,0.1799961649812758,115,105.68
815,97.0,0.01681941195362342,0.0662071615428731,97,105.56
816,94.0,0.016735314893855303,0.3427779217265507,94,105.42
817,92.0,0.016651638319386028,0.2327967457341678,92,105.39
818,93.0,0.0165683801277891,0.17928093638751777,93,105.6
819,95.0,0.016485538227150154,0.18429433592154007,95,105.56
820,138.0,0.0164031105360144,0.25569937505718804,138,106.0
821,100.0,0.01632109498333433,0.175643699595239,100,104.69
822,104.0,0.016239489508417658,0.22801400485332124,104,105.14
823,98.0,0.01615829206087557,0.16834430234525732,98,105.09
824,100.0,0.01607750060057119,0.15140516604296864,100,104.65
825,95.0,0.015997113097568336,0.1512857877551333,95,104.66
826,93.0,0.015917127532080494,0.24591684735239913,93,104.63
827,96.0,0.01583754189442009,0.20912196128241098,96,105.42
828,123.0,0.01575835418494799,0.11494016589793732,123,105.67
829,95.0,0.01567956241402325,0.22940534047880454,95,105.16
830,94.0,0.015601164601953134,0.21372484287960417,94,104.83
831,92.0,0.015523158778943369,0.19920195060852997,92,104.79
832,95.0,0.015445542985048652,0.15460065437088671,95,104.77
833,94.0,0.015368315270123408,0.3053735618459735,94,104.71
834,101.0,0.01529147369377279,0.23233711835236684,101,104.71
835,140.0,0.015215016325303928,0.262515880074352,140,105.07
836,101.0,0.015138941243677408,0.2580519214751992,101,105.15
837,171.0,0.01506324653745902,0.30603912144175005,171,105.76
838,143.0,0.014987930304771725,0.18630469954162315,143,106.26
839,98.0,0.014912990653247866,0.12316215356184664,98,106.23
840,13.0,0.014838425699981627,0.03192998956029232,13,104.93
841,96.0,0.01476423357148172,0.5131680466826462,96,104.08
842,147.0,0.014690412403624311,0.24145425128319686,147,104.23
843,144.0,0.01461696034160619,0.51894390666631,144,102.98
844,142.0,0.014543875539898159,0.2754627843305442,142,103.51
845,112.0,0.014471156162198668,0.21472141441855846,112,103.63
846,31.0,0.014398800381387675,0.06791122630238533,31,102.86
847,99.0,0.014326806379480736,0.6035048525493517,99,102.71
848,132.0,0.014255172347583332,0.38380521449443855,132,102.81
849,32.0,0.014183896485845416,0.24277970389812253,32,101.97
850,32.0,0.014112977003416188,0.23156763074803166,32,101.29
851,13.0,0.014042412118399107,0.015227982201255284,13,100.32
852,23.0,0.013972200057807112,0.5286402050405741,23,99.58
853,25.0,0.013902339057518077,0.24424660520628094,25,97.24
854,15.0,0.013832827362230486,0.8593050425251325,15,95.91
855,120.0,0.013763663225419333,0.6234087246508958,120,95.73
856,102.0,0.013694844909292236,0.515173295521926,102,95.71
857,13.0,0.013626370684745774,0.04494798165531112,13,95.01
858,15.0,0.013558238831322046,0.9258263491714994,15,94.11
859,15.0,0.013490447637165436,0.01697354596108198,15,93.19
860,13.0,0.013422995398979608,0.48488615723685,13,92.33
861,16.0,0.01335588042198471,0.5588484171312302,16,91.43
862,22.0,0.013289101019874787,0.5500003546476364,22,89.69
863,29.0,0.013222655514775413,1.1933039561684788,29,88.97
864,15.0,0.013156542237201536,1.15313280262053,15,88.14
865,20.0,0.013090759526015528,0.957390738138929,20,87.33
866,13.0,0.01302530572838545,1.1489723913658123,13,87.18
867,23.0,0.012960179199743523,1.5339870077112447,23,86.21
868,34.0,0.012895378303744804,1.5160617821247262,34,85.59
869,22.0,0.01283090141222608,1.128825094042854,22,84.8
870,15.0,0.012766746905164949,0.038060748328765236,15,83.98
871,15.0,0.012702913170639124,0.5693580045054356,15,83.2
872,127.0,0.012639398604785928,0.9063963693984616,127,83.41
873,160.0,0.012576201611761997,1.0739342450222467,160,84.07
874,15.0,0.012513320603703188,0.4043021476517121,15,83.3
875,15.0,0.012450754000684672,1.1517106864601374,15,82.56
876,29.0,0.012388500230681249,1.7210246123501967,29,81.92
877,28.0,0.012326557729527843,1.497839308876012,28,81.26
878,27.0,0.012264924940880204,1.4640531534398045,27,80.49
879,22.0,0.012203600316175803,0.6777007514610887,22,79.77
880,21.0,0.012142582314594924,2.4058381347429183,21,78.96
881,31.0,0.01208186940302195,0.9687758070687132,31,78.35
882,23.0,0.01202146005600684,1.8716688944917659,23,77.66
883,22.0,0.011961352755726806,1.969294516708363,22,76.91
884,11.0,0.01190154599194817,2.1885039904578165,11,76.09
885,11.0,0.01184203826198843,2.410155559127981,11,75.27
886,11.0,0.011782828070678488,0.43316753377968614,11,74.44
887,148.0,0.011723913930325095,1.3464114553722981,148,75.0
888,19.0,0.01166529436067347,1.4637226896654618,19,74.26
889,11.0,0.011606967888870102,2.0144963643767615,11,73.4
890,13.0,0.01154893304942575,1.538985072133633,13,72.61
891,13.0,0.011491188384178622,1.0581739238248422,13,71.82
892,13.0,0.011433732442257729,0.7994885754126769,13,71.01
893,13.0,0.01137656378004644,1.8718038957852583,13,70.22
894,22.0,0.011319680961146208,2.125807526436719,22,69.52
895,23.0,0.011263082556340478,1.2218211612299732,23,68.81
896,25.0,0.011206767143558775,1.5851162606477738,25,67.84
897,23.0,0.011150733307840981,1.9259594129803388,23,67.12
898,92.0,0.011094979641301777,1.5751225193962455,92,67.07
899,17.0,0.011039504743095268,2.0476259253919125,17,66.22
900,29.0,0.01098430721937979,1.4159290434407263,29,65.58
901,25.0,0.010929385683282892,2.0872112555801867,25,64.89
902,22.0,0.010874738754866477,1.7636415037241848,22,64.17
903,27.0,0.010820365061092144,1.629336673076506,27,63.48
904,22.0,0.010766263235786683,2.2470572506162254,22,62.76
905,35.0,0.01071243191960775,2.2661822846957613,35,62.18
906,96.0,0.010658869760009713,1.8521520729603556,96,62.14
907,18.0,0.010605575411209664,1.9198078902231321,18,61.37
908,13.0,0.010552547534153616,2.9643823550297665,13,60.57
909,13.0,0.010499784796482848,2.0701015385297628,13,59.75
910,17.0,0.010447285872500434,1.8119853498304592,17,58.99
911,14.0,0.01039504944313793,1.7269344343138593,14,58.19
912,25.0,0.010343074195922241,1.9314435483515262,25,57.5
913,47.0,0.01029135882494263,1.8933452117316267,47,57.03
914,23.0,0.010239902030817916,2.726508585493202,23,56.11
915,14.0,0.010188702520663827,1.6034965637539114,14,55.28
916,34.0,0.010137759008060509,1.2547655537286226,34,54.68
917,20.0,0.010087070213020206,1.940204119682312,20,53.96
918,11.0,0.010036634861955105,2.883337429639968,11,53.14
919,13.0,0.01,0.9323546356306627,13,52.32
